"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.205177609E1,-4.357573390E-2,8.181124926E-3,-4.180908203E-2,6.094074770E-2
2.205675214E1,-3.856614232E-2,3.128319979E-2,3.928089142E-2,6.331646194E-2
2.206172818E1,-6.188434362E-2,5.398847163E-2,9.595108032E-2,1.262974143E-1
2.206670422E1,-5.631351471E-2,3.836557269E-2,8.566570282E-2,1.094611426E-1
2.207168026E1,-7.438072562E-2,3.232379258E-2,3.272628784E-2,8.745473016E-2
2.207665630E1,-6.391069293E-2,2.168881893E-2,-2.926826477E-2,7.356366535E-2
2.208163234E1,-5.853801966E-2,1.119960845E-2,-7.174396515E-2,9.327018554E-2
2.208660838E1,-5.351945758E-2,1.044946909E-2,-6.637382507E-2,8.590115482E-2
2.209158443E1,-5.824714899E-2,5.165159702E-3,-3.730297089E-2,6.936080217E-2
2.209656047E1,-5.343845487E-2,4.776477814E-3,-1.322555542E-2,5.525756523E-2
2.210153651E1,-2.962300181E-2,9.240791202E-3,-3.598213196E-3,3.123878353E-2
2.210651255E1,-4.394122958E-2,1.371759176E-2,-8.300781250E-3,4.677506761E-2
2.211148859E1,-4.859030247E-2,-7.872134447E-4,-8.218765259E-3,4.928676598E-2
2.211646464E1,-2.465805411E-2,-9.772032499E-4,-3.389358521E-3,2.490908087E-2
2.212144068E1,-3.896352649E-2,-1.541295648E-2,-1.759243011E-2,4.544457306E-2
2.212641672E1,-2.940469980E-2,-1.063501835E-2,-7.936477661E-3,3.226031096E-2
2.213139276E1,-3.412079811E-2,-2.014054358E-2,-3.111839294E-3,3.974360204E-2
2.213636880E1,-1.975077391E-2,-2.002017200E-2,-3.079414368E-3,2.829104363E-2
2.214134484E1,-3.388836980E-2,-1.979771256E-2,1.119232178E-2,4.081224200E-2
2.214632088E1,-2.411288023E-2,-2.427591383E-2,3.958702087E-2,5.232478578E-2
2.215129693E1,-2.871459723E-2,-1.927319169E-2,4.875469208E-2,5.977461009E-2
2.215627297E1,-2.863386273E-2,-1.905880868E-2,3.410720825E-2,4.844004478E-2
2.216124901E1,-1.430574059E-2,-9.404450655E-3,1.958274841E-2,2.601118878E-2
2.216622505E1,-1.904076338E-2,-4.577189684E-3,9.926795959E-3,2.195546887E-2
2.217120109E1,-2.843329310E-2,-1.403567195E-2,5.097389221E-3,3.211597143E-2
2.217617714E1,-1.870071888E-2,-4.371628165E-3,-9.191513062E-3,2.129112331E-2
2.218115318E1,-2.804449201E-2,-4.283264279E-3,-1.861286163E-2,3.393049518E-2
2.218612922E1,-4.069626331E-3,-4.145935178E-3,-1.371192932E-2,1.489186498E-2
2.219110526E1,-4.037082195E-3,-4.009753466E-3,-8.852005005E-3,1.052302942E-2
2.219608130E1,-4.057615995E-3,5.624130368E-3,7.181167603E-4,6.972143261E-3
2.220105734E1,5.470544100E-3,9.322166443E-4,7.095336914E-4,5.594579401E-3
2.220603338E1,2.916356921E-2,-1.331882179E-2,1.020050049E-2,3.364453883E-2
2.221100943E1,3.366640210E-2,-1.315590739E-2,-8.879661560E-3,3.722032938E-2
2.221598547E1,2.868500352E-2,-1.779253781E-2,-1.355648041E-2,3.637556858E-2
2.222096151E1,2.854642272E-2,-3.346845508E-3,-8.699417114E-3,3.002964341E-2
2.222593755E1,2.835616469E-2,-1.276218891E-2,8.668899536E-4,3.110782924E-2
2.223091359E1,4.236143827E-2,-2.689911425E-2,-8.637428284E-3,5.091815951E-2
2.223588964E1,4.200452566E-2,-1.247876883E-2,-1.806163788E-2,4.739538596E-2
2.224086568E1,6.064459682E-2,-1.247562468E-2,1.085281372E-3,6.192403548E-2
2.224584172E1,4.599288106E-2,-1.252406836E-2,1.532173157E-2,5.006948027E-2
2.225081776E1,3.151610494E-2,-7.825478911E-3,-3.801345825E-3,3.269485006E-2
2.225579380E1,4.095146060E-2,-7.859274745E-3,-8.522987366E-3,4.256091679E-2
2.226076984E1,3.606268764E-2,-7.892772555E-3,-1.795387268E-2,4.105063754E-2
2.226574588E1,3.121593595E-2,1.111769676E-2,-2.255821228E-2,4.008629167E-2
2.227072187E1,1.686102152E-2,1.478731632E-3,-2.712249756E-2,3.197046399E-2
2.227569786E1,2.161973715E-2,6.217151880E-3,-3.165054321E-2,3.883069530E-2
2.228067385E1,2.594977617E-3,1.561488211E-2,-2.189350128E-2,2.701636264E-2
2.228564984E1,2.166524529E-2,1.294881105E-3,-1.696681976E-2,2.754873035E-2
2.229062583E1,2.158385515E-2,1.083485782E-2,-1.208209991E-2,2.700433457E-2
2.229560182E1,1.205766201E-2,2.979230881E-2,-1.673698425E-2,3.623665988E-2
2.230057781E1,5.004686117E-2,6.283362210E-2,-7.104873657E-3,8.064261658E-2
2.230555380E1,2.594006062E-2,1.487131417E-2,-1.179695129E-2,3.214359640E-2
2.231052979E1,-2.650967240E-2,-4.693493247E-2,-2.202987671E-3,5.394908499E-2
2.231550578E1,-2.550154924E-3,-2.279907465E-2,1.206111908E-2,2.591855877E-2
2.232048177E1,-2.431035042E-3,-8.359506726E-3,-2.288818359E-3,9.001665044E-3
2.232545776E1,1.198667288E-2,1.259058714E-3,-2.276420593E-3,1.226571018E-2
2.233043375E1,2.592027187E-3,-8.194684982E-3,2.482414246E-3,8.946163836E-3
2.233540974E1,-6.775856018E-3,6.224423647E-3,2.453804016E-3,9.522438168E-3
2.234038573E1,-1.820206642E-3,1.477807760E-3,1.667213440E-2,1.683618524E-2
2.234536172E1,2.992331982E-3,1.465871930E-3,1.178264618E-2,1.224473692E-2
2.235033771E1,-3.017166257E-2,-3.294453025E-3,6.932258606E-3,3.113260112E-2
2.235531370E1,-2.037304640E-2,-8.016988635E-3,6.872177124E-3,2.294689401E-2
2.236028969E1,-2.490156889E-2,1.545354724E-3,-1.218128204E-2,2.776436361E-2
2.236526568E1,-2.464386821E-2,1.102802157E-2,2.163887024E-3,2.708541872E-2
2.237024167E1,-2.903375030E-2,1.088312268E-2,2.141952515E-3,3.108036319E-2
2.237521766E1,-3.813430667E-2,1.073758304E-2,2.111434937E-2,4.489250253E-2
2.238019365E1,-3.286322951E-2,1.064664125E-2,2.093124390E-2,4.039133317E-2
2.238516964E1,-4.663011432E-2,-3.689035773E-3,1.755714417E-3,4.680875003E-2
2.239014562E1,-4.598394036E-2,-3.713116050E-3,-3.014564514E-3,4.623199759E-2
2.239512161E1,-3.104609251E-2,1.063048840E-3,1.599311829E-2,3.493951582E-2
2.240009760E1,-3.037515283E-2,-3.646031022E-3,2.059268951E-2,3.687820919E-2
2.240507359E1,-3.446087241E-2,1.236334443E-3,2.990150452E-2,4.564186918E-2
2.241004958E1,-4.806101322E-2,1.552347839E-2,3.913497925E-2,6.389355190E-2
2.241502557E1,-2.830961347E-2,4.388734698E-2,1.980304718E-2,5.585422202E-2
2.242000156E1,3.391441703E-2,8.630642295E-2,2.912425995E-2,9.719675325E-2
2.242497755E1,-1.390102506E-2,-1.413996518E-2,9.889602661E-3,2.215809905E-2
2.242995354E1,-2.834001184E-2,-6.145881116E-2,9.817123413E-3,6.838653122E-2
2.243492953E1,-4.776388407E-3,-4.670074582E-2,2.399539948E-2,5.272146377E-2
2.243990552E1,1.869398355E-2,-2.262023091E-2,-2.842617035E-2,4.085568539E-2
2.244488151E1,1.352804899E-2,-2.242949605E-2,-3.767681122E-2,4.588717148E-2
2.244985750E1,2.275502682E-2,-1.744215190E-2,-6.584930420E-2,7.182026714E-2
2.245483349E1,2.245840430E-2,-1.713994145E-2,-9.379196167E-2,9.795452818E-2
2.245980948E1,2.680969238E-2,-2.153721452E-2,-1.167507172E-1,1.217100701E-1
2.246478547E1,1.192584634E-2,-1.160268486E-2,-8.727836609E-2,8.885021831E-2
2.246976146E1,1.115265489E-2,2.669033408E-2,-5.329227448E-2,6.063680535E-2
2.247473745E1,7.343888283E-4,1.707620919E-2,-1.008510590E-2,1.984554378E-2
2.247971344E1,-1.503229141E-4,2.173431218E-2,1.377201080E-2,2.573074434E-2
2.248468943E1,1.801407337E-2,2.150759101E-2,4.191398621E-3,2.836637328E-2
2.248966542E1,7.640421391E-3,1.653242111E-2,8.932113647E-3,2.028496096E-2
2.249464141E1,1.660352945E-2,6.903603673E-3,-1.486778259E-2,2.333212149E-2
2.249961745E1,3.060117364E-2,1.165205240E-2,-5.244255066E-3,3.316179073E-2
2.250459349E1,4.014715552E-2,1.646211743E-2,2.327537537E-2,4.923960302E-2
2.250956953E1,3.103309870E-2,-2.357661724E-3,3.254508972E-2,4.503104094E-2
2.251454557E1,3.639507294E-2,-6.775110960E-3,1.798915863E-2,4.115960752E-2
2.251952161E1,-1.281768084E-3,-2.524663508E-2,-1.246490479E-1,1.271865584E-1
2.252449766E1,-2.067995071E-2,-4.790243506E-2,-3.325510025E-1,3.366191808E-1
2.252947370E1,-1.261007786E-2,-6.469403207E-2,-5.481977463E-1,5.521459054E-1
2.253444974E1,4.690471292E-2,-7.066348195E-2,-5.056285858E-1,5.126925458E-1
2.253942578E1,7.769572735E-2,-9.481407702E-2,-1.975240707E-1,2.324695545E-1
2.254440182E1,5.269035697E-2,-1.040573567E-1,-5.349826813E-2,1.283209722E-1
2.254937786E1,1.056712866E-1,-4.240979254E-2,2.934579849E-1,3.147738875E-1
2.255435391E1,1.693536937E-1,6.890179217E-2,6.422605515E-1,6.677774678E-1
2.255932995E1,7.136702538E-2,1.296904683E-1,3.803825378E-1,4.081712202E-1
2.256430599E1,-1.331537664E-1,1.133268178E-1,1.920356750E-1,2.597125211E-1
2.256928203E1,-1.945943236E-1,9.674811363E-2,3.473701477E-1,4.097476880E-1
2.257425807E1,-1.319576502E-1,1.290823519E-2,4.018898010E-1,4.231960020E-1
2.257923411E1,-7.501295209E-2,-1.437574625E-2,2.993068695E-1,3.088983768E-1
2.258421016E1,7.047945261E-2,-3.950253129E-3,-3.521347046E-2,7.888565295E-2
2.258918620E1,2.249215543E-1,2.259150147E-3,-2.484569550E-1,3.351502168E-1
2.259416224E1,2.740222812E-1,5.676871538E-2,-1.562433243E-1,3.205040936E-1
2.259913828E1,2.127770185E-1,9.723654389E-2,7.748413086E-2,2.464402476E-1
2.260411432E1,9.754145145E-2,8.579353988E-2,9.547615051E-2,1.612158849E-1
2.260909036E1,2.726554871E-3,3.263536096E-2,-9.089756012E-2,9.661711713E-2
2.261406641E1,-5.485838652E-2,9.392619133E-3,-3.753948212E-1,3.794982683E-1
2.261904245E1,-9.554752707E-2,-8.085355163E-3,-4.532575607E-1,4.632894552E-1
2.262401849E1,-1.288731694E-1,-6.221726537E-3,-2.264795303E-1,2.606529903E-1
2.262899453E1,-1.684680581E-1,-2.378705144E-2,2.697277069E-2,1.722638696E-1
2.263397057E1,-2.040134072E-1,-6.536217034E-2,1.596460342E-1,2.671713680E-1
2.263894661E1,-2.065381110E-1,-1.163451225E-1,1.060476303E-1,2.596926620E-1
2.264392266E1,-2.093521953E-1,-1.192617491E-1,1.966285706E-2,2.417402209E-1
2.264889870E1,-2.219526768E-1,-1.123941392E-1,-3.275775909E-2,2.509352586E-1
2.265387474E1,-2.349670827E-1,-5.319049954E-2,-4.003524780E-3,2.409456109E-1
2.265885078E1,-2.104553878E-1,-1.821753383E-2,6.251811981E-2,2.202994873E-1
2.266382682E1,-1.579637825E-1,1.625451446E-2,1.427459717E-1,2.135255916E-1
2.266880286E1,-1.201025546E-1,2.163754404E-2,1.700773239E-1,2.093301293E-1
2.267377891E1,-4.911020398E-2,2.819284797E-3,1.496992111E-1,1.575741550E-1
2.267875495E1,1.674923301E-2,-1.610155404E-2,8.675384521E-2,8.981106006E-2
2.268373099E1,6.796768308E-2,-5.886325240E-2,3.383064270E-2,9.606768870E-2
2.268870703E1,9.971138835E-2,-5.883793533E-2,1.934528351E-2,1.173818708E-1
2.269368307E1,1.503380537E-1,-5.906882882E-2,3.347206116E-2,1.649576788E-1
2.269865911E1,1.675574183E-1,-4.525324702E-2,2.848339081E-2,1.758824845E-1
2.270363516E1,1.803476214E-1,-4.115113616E-2,9.277343750E-3,1.852154142E-1
2.270861120E1,1.839466095E-1,-2.748307586E-2,-2.877807617E-2,1.882016266E-1
2.271358724E1,1.736824811E-1,5.374401808E-3,-6.179046631E-2,1.844249174E-1
2.271856328E1,1.258754730E-1,2.412679791E-2,-5.656147003E-2,1.400926014E-1
2.272353932E1,1.022620201E-1,3.833343089E-2,-3.714084625E-2,1.153534358E-1
2.272851536E1,6.898996234E-2,3.363029659E-2,-3.628730774E-3,7.683605559E-2
2.273349141E1,3.042194247E-2,5.735427141E-2,-2.734661102E-2,7.044745678E-2
2.273846745E1,1.478514075E-2,4.258148372E-2,-6.981468201E-2,8.310158222E-2
2.274344349E1,2.250698209E-2,3.747856617E-2,-8.342075348E-2,9.418189463E-2
2.274841953E1,1.127368212E-2,3.288197517E-2,-9.217929840E-2,9.851570054E-2
2.275339557E1,-4.613190889E-3,5.197688937E-3,-1.341180801E-1,1.342980153E-1
2.275837161E1,2.860963345E-3,-2.851665020E-3,-1.946916580E-1,1.947335585E-1
2.276334766E1,5.724301934E-2,1.745070517E-2,-3.630638123E-2,6.999602626E-2
2.276832365E1,7.819122076E-2,4.160922766E-2,2.442283630E-1,2.597935491E-1
2.277329964E1,9.044870734E-2,6.489297748E-2,3.229684830E-1,3.416148536E-1
2.277827562E1,8.479508758E-2,5.928547680E-2,2.063264847E-1,2.308150622E-1
2.278325161E1,5.606466532E-2,3.483371437E-2,6.688880920E-2,9.397205516E-2
2.278822760E1,1.817980409E-2,2.488277853E-2,1.408100128E-2,3.388115318E-2
2.279320359E1,-1.035630703E-2,5.311548710E-3,-2.401924133E-2,2.669062755E-2
2.279817958E1,-2.007541060E-2,-9.653612971E-3,-3.328990936E-2,4.005536693E-2
2.280315557E1,-3.931474686E-2,3.792613745E-3,5.011558533E-3,3.981392920E-2
2.280813156E1,-2.484622598E-2,2.657413483E-2,4.298305511E-2,5.631218886E-2
2.281310755E1,-4.337811470E-2,3.012208641E-2,6.638145447E-2,8.482628379E-2
2.281808354E1,-4.245468974E-2,2.404408157E-2,4.683876038E-2,6.763422220E-2
2.282305953E1,-6.997960806E-2,2.287015319E-2,-2.477836609E-2,7.767983572E-2
2.282803552E1,-7.379296422E-2,2.181284130E-2,-6.730079651E-2,1.022281704E-1
2.283301151E1,-7.783350348E-2,3.046941757E-2,-9.521865845E-2,1.267005627E-1
2.283798750E1,-7.265394926E-2,3.456497192E-2,-7.541370392E-2,1.102749308E-1
2.284296349E1,-7.252255082E-2,1.968212426E-2,-3.677177429E-2,8.366044333E-2
2.284793948E1,-7.254809141E-2,9.776741266E-3,-2.219104767E-2,7.649348230E-2
2.285291547E1,-4.877808690E-2,4.803612828E-3,1.760482788E-3,4.904564973E-2
2.285789146E1,-3.945171833E-2,-7.650256157E-5,6.517410278E-3,3.998650483E-2
2.286286745E1,-4.434421659E-2,-1.446634531E-2,6.484031677E-3,4.709275271E-2
2.286784344E1,-5.389291048E-2,-3.343324363E-2,-3.049850464E-3,6.349432390E-2
2.287281943E1,-3.951647878E-2,-2.844804525E-2,1.736640930E-3,4.872226694E-2
2.287779542E1,-4.420226812E-2,-2.825288475E-2,-3.015518188E-3,5.254673495E-2
2.288277140E1,-3.454944491E-2,-3.750851750E-2,1.126289368E-2,5.222457088E-2
2.288774740E1,-4.402390122E-2,-2.774269879E-2,2.067661285E-2,5.599360262E-2
2.289272338E1,-2.487432957E-2,-3.230747581E-2,3.001022339E-2,5.062725326E-2
2.289769937E1,-3.442811966E-2,-1.314140856E-2,4.401779175E-2,5.740695108E-2
2.290267536E1,-1.050695777E-2,-1.793095469E-2,4.840660095E-2,5.267935377E-2
2.290765135E1,-2.477189898E-2,-2.263091505E-2,5.275821686E-2,6.252387337E-2
2.291262734E1,-1.501959562E-2,-1.779653132E-2,1.433181763E-2,2.734420919E-2
2.291760333E1,-5.451649427E-3,1.294597983E-3,-3.051757812E-5,5.603338000E-3
2.292257932E1,-2.435135841E-2,-3.515869379E-3,1.421451569E-2,2.841482800E-2
2.292755531E1,4.391461611E-3,-3.537744284E-3,-4.899024963E-3,7.470007717E-3
2.293253130E1,-9.841769934E-3,-8.359476924E-3,9.387969971E-3,1.596481350E-2
2.293750729E1,4.534631968E-3,-8.340984583E-3,-4.936218262E-3,1.070052156E-2
2.294248328E1,1.404270530E-2,-1.307114959E-2,-1.914119720E-2,2.710051575E-2
2.294745927E1,1.877459884E-2,-1.296183467E-2,-2.373409271E-2,3.292114634E-2
2.295243526E1,2.346709371E-2,-1.290498674E-2,-1.878929138E-2,3.271514390E-2
2.295741125E1,4.241749644E-2,1.448437572E-3,-1.389026642E-2,4.465737875E-2
2.296238724E1,3.746747971E-2,-1.291184127E-2,-9.028434753E-3,4.064529880E-2
2.296736323E1,4.675266147E-2,-1.290695369E-2,-1.845073700E-2,5.189248986E-2
2.297233922E1,3.691494465E-2,-2.714760602E-2,-8.798599243E-3,4.665962923E-2
2.297731521E1,5.559867620E-2,-1.267549396E-2,-1.822185516E-2,5.986582454E-2
2.298229120E1,5.518424511E-2,-2.206650376E-2,-8.574485779E-3,6.004792505E-2
2.298726724E1,2.628225088E-2,-7.688283920E-3,9.927749634E-4,2.740167920E-2
2.299224328E1,1.661634445E-2,-3.141972423E-2,9.832382202E-4,3.555655679E-2
2.299721932E1,4.032203555E-2,-1.701694727E-2,5.722999573E-3,4.413837072E-2
2.300219536E1,2.109369636E-2,-7.534280419E-3,1.042366028E-2,2.470550750E-2
2.300717140E1,2.101832628E-2,-7.574230433E-3,8.392333984E-4,2.235717601E-2
2.301214745E1,3.518909216E-2,-1.241387427E-2,1.032924652E-2,3.871782296E-2
2.301712349E1,3.504782915E-2,-7.664665580E-3,-1.825046539E-2,4.025142126E-2
2.302209953E1,3.485620022E-2,-1.245202124E-2,-1.809978485E-2,4.120205988E-2
2.302707557E1,1.562058926E-2,6.543025374E-3,-1.319980621E-2,2.147204866E-2
2.303205161E1,2.508661151E-2,6.387650967E-3,-3.593444824E-3,2.613528281E-2
2.303702766E1,2.492642403E-2,1.567716897E-2,-8.310317993E-3,3.059675843E-2
2.304200370E1,2.941176295E-2,5.948662758E-3,-1.773357391E-2,3.485567432E-2
2.304697974E1,2.446705103E-2,1.047879457E-3,-1.283645630E-2,2.764976036E-2
2.305195578E1,1.491686702E-2,1.518379152E-2,-1.273250580E-2,2.480276497E-2
2.305693182E1,5.445063114E-3,7.643103600E-4,-7.883071899E-3,9.611228080E-3
2.306190786E1,1.979589462E-2,-4.091426730E-3,-3.071784973E-3,2.044634636E-2
2.306688390E1,1.018029451E-2,-4.156321287E-3,-7.793426514E-3,1.347779284E-2
2.307185995E1,1.019462943E-2,5.377545953E-3,-2.984046936E-3,1.190600713E-2
2.307683599E1,5.460351706E-3,5.864650011E-4,-7.711410522E-3,9.467060483E-3
2.308181203E1,8.170604706E-4,-4.216238856E-3,-7.652282715E-3,8.775060607E-3
2.308678807E1,1.040765643E-2,-4.232272506E-3,1.140308380E-2,1.600817801E-2
2.309176411E1,-2.751511335E-2,5.003362894E-4,1.130294800E-2,2.975043584E-2
2.309674016E1,-2.233508229E-2,-4.301652312E-3,1.706123352E-3,2.280944915E-2
2.310171620E1,-2.669522166E-2,4.334002733E-4,2.068042755E-2,3.377133073E-2
2.310669224E1,-2.626922727E-2,5.127117038E-3,6.257057190E-3,2.748654935E-2
2.311166828E1,-1.155102253E-2,2.865791321E-4,2.044296265E-2,2.348239704E-2
2.311664432E1,-3.494215012E-2,9.781569242E-3,2.026271820E-2,4.155972450E-2
2.312162036E1,-3.429156542E-2,1.500248909E-4,2.008247375E-2,3.973964920E-2
2.312659640E1,-4.319494963E-2,9.644314647E-3,2.465248108E-2,5.066124062E-2
2.313157245E1,-4.257741570E-2,6.362795830E-5,1.968955994E-2,4.690969140E-2
2.313654849E1,-3.257235885E-2,1.435869932E-2,2.426719666E-2,4.308163925E-2
2.314152453E1,-2.275252342E-2,1.423574984E-2,3.830814362E-2,4.677443493E-2
2.314650057E1,-1.321947575E-2,5.204842985E-2,2.375030518E-2,5.871857104E-2
2.315147661E1,-5.615147948E-2,2.776026726E-2,-1.442241669E-2,6.427773479E-2
2.315645266E1,-5.604201555E-2,-1.526607573E-2,-2.853393555E-2,6.471434194E-2
2.316142870E1,-2.744495869E-2,-1.039364934E-2,-3.303146362E-2,4.418519314E-2
2.316640474E1,-2.752691507E-2,-2.439934015E-2,-4.224586487E-2,5.601581876E-2
2.317138078E1,-3.866940737E-3,-1.929248869E-2,-5.613136292E-2,5.948010805E-2
2.317635682E1,1.959711313E-2,-3.322404623E-2,-8.414745331E-2,9.256715394E-2
2.318133286E1,2.381762862E-2,-1.374480128E-2,-8.343887329E-2,8.785354046E-2
2.318630890E1,-2.913361788E-2,1.501756907E-2,-7.323169708E-2,8.023201686E-2
2.319128495E1,3.670820594E-2,-1.824179292E-2,-4.885005951E-2,6.376977110E-2
2.319626099E1,2.107080817E-2,-3.842055798E-3,-1.991367340E-2,2.924542252E-2
2.320123703E1,2.925717831E-2,9.369701147E-4,-7.133483887E-4,2.928086852E-2
2.320621307E1,1.388797164E-2,8.798688650E-4,-6.742477417E-4,1.393214038E-2
2.321118911E1,1.800033450E-2,1.037365198E-2,-1.014709473E-2,2.312116409E-2
2.321616516E1,2.254214883E-2,1.509132981E-2,-1.480960846E-2,3.090665320E-2
2.322114120E1,1.796132326E-2,5.575731397E-3,9.040832520E-3,2.086706895E-2
2.322611724E1,3.277337551E-2,-3.757521510E-3,3.267669678E-2,4.643252763E-2
2.323109328E1,1.437708735E-2,-8.161425591E-3,3.873825073E-3,1.697987129E-2
2.323606932E1,-9.025335312E-3,-3.136990964E-2,-1.386413574E-1,1.424322783E-1
2.324104536E1,-4.270878434E-2,-3.962433338E-2,-3.606700897E-1,3.653450994E-1
2.324602140E1,-6.119996309E-3,-5.643163621E-2,-5.523338318E-1,5.552428709E-1
2.325099745E1,5.323913693E-2,-6.252351403E-2,-4.384956360E-1,4.461188387E-1
2.325597349E1,6.978207827E-2,-7.254609466E-2,-1.072063446E-1,1.470567055E-1
2.326094953E1,6.884232163E-2,-7.748354971E-2,4.556274414E-2,1.132207109E-1
2.326592557E1,9.355688095E-2,-2.111227810E-2,3.489513397E-1,3.618917735E-1
2.327090156E1,1.526940763E-1,7.562407851E-2,5.975713730E-1,6.213903990E-1
2.327587755E1,6.413763762E-2,1.079171300E-1,3.218259811E-1,3.454442149E-1
2.328085354E1,-1.027493775E-1,1.060870737E-1,2.099552155E-1,2.566965023E-1
2.328582953E1,-1.549469531E-1,8.482004702E-2,3.461484909E-1,3.886152035E-1
2.329080552E1,-1.161253750E-1,1.062595844E-2,3.959217072E-1,4.127372190E-1
2.329578151E1,-2.096477151E-2,-2.128459513E-2,2.648830414E-1,2.665625278E-1
2.330075750E1,1.289812326E-1,3.648117185E-3,-8.835411072E-2,1.563838739E-1
2.330573349E1,2.589897215E-1,9.893387556E-3,-2.631607056E-1,3.693604093E-1
2.331070948E1,3.024936616E-1,5.963841081E-2,-1.375665665E-1,3.376147443E-1
2.331568547E1,2.259953320E-1,1.236661673E-1,1.055316925E-1,2.783956701E-1
2.332066146E1,1.004314721E-1,9.749948978E-2,1.470594406E-1,2.030249004E-1
2.332563745E1,1.478248835E-2,4.403544962E-2,-6.822586060E-2,8.253732997E-2
2.333061344E1,-2.375197411E-2,1.094102859E-2,-3.291749954E-1,3.302121136E-1
2.333558943E1,-9.757801890E-2,-6.962060928E-3,-4.359216690E-1,4.467635186E-1
2.334056542E1,-1.257241368E-1,-1.966412365E-2,-2.710285187E-1,2.994155879E-1
2.334554141E1,-1.792311668E-1,-4.676724970E-2,1.778602600E-3,1.852407899E-1
2.335051740E1,-2.096794546E-1,-7.406188548E-2,1.299076080E-1,2.575395565E-1
2.335549339E1,-2.119508386E-1,-1.107270643E-1,8.129787445E-2,2.525727324E-1
2.336046937E1,-1.955724657E-1,-1.184374020E-1,-1.373291016E-4,2.286395118E-1
2.336544536E1,-2.083405852E-1,-9.732949734E-2,-6.188869476E-2,2.381366017E-1
2.337042135E1,-2.216230035E-1,-5.719392002E-2,-3.763484955E-2,2.319575005E-1
2.337539734E1,-1.783818901E-1,-1.269234717E-2,2.917289734E-2,1.811967227E-1
2.338037333E1,-1.548042595E-1,1.703834534E-2,1.476726532E-1,2.146203077E-1
2.338534932E1,-1.123765707E-1,2.721652389E-2,1.892137527E-1,2.217455232E-1
2.339032531E1,-6.524384022E-2,3.707960248E-3,1.544303894E-1,1.676879627E-1
2.339530130E1,6.972849369E-4,-1.986409724E-2,9.619331360E-2,9.822536407E-2
2.340027729E1,3.780284524E-2,-6.254123151E-2,5.268764496E-2,9.009133520E-2
2.340525328E1,6.990098953E-2,-5.768528581E-2,6.178379059E-2,1.096858118E-1
2.341022927E1,1.160778999E-1,-5.792407691E-2,8.505344391E-2,1.551237115E-1
2.341520526E1,1.240342259E-1,-4.422117770E-2,7.014274597E-2,1.491978772E-1
2.342018125E1,1.369808614E-1,-1.643677056E-2,1.261043549E-2,1.385386116E-1
2.342515724E1,1.454823613E-1,-2.191534638E-2,-3.496456146E-2,1.512214284E-1
2.343013323E1,1.164405942E-1,1.100066304E-2,-9.166622162E-2,1.486005476E-1
2.343510922E1,1.068409979E-1,1.556384563E-2,-9.093093872E-2,1.411583074E-1
2.344008521E1,7.827690244E-2,4.413896799E-2,-5.221939087E-2,1.039345310E-1
2.344506120E1,5.418270826E-2,5.363845825E-2,-1.856327057E-2,7.846938953E-2
2.345003719E1,3.886085749E-2,5.330041051E-2,-3.263378143E-2,7.359391072E-2
2.345501318E1,2.289351821E-2,5.270747840E-2,-4.655456543E-2,7.395619662E-2
2.345998917E1,3.080183268E-2,3.808015585E-2,-5.086708069E-2,7.061381638E-2
2.346496516E1,1.521340013E-2,1.938953996E-2,-9.315490723E-2,9.635994263E-2
2.346994114E1,4.194259644E-3,-8.023977280E-3,-2.490577698E-1,2.492222877E-1
2.347491714E1,4.457449913E-2,-1.590803266E-2,-2.469339371E-1,2.514285599E-1
2.347989318E1,6.511199474E-2,1.864545047E-2,2.586460114E-2,7.249967086E-2
2.348486922E1,8.604606986E-2,4.743936658E-2,3.011341095E-1,3.167588539E-1
2.348984526E1,9.374597669E-2,5.637922883E-2,3.271589279E-1,3.449636063E-1
2.349482130E1,8.352246881E-2,3.675156832E-2,2.199678421E-1,2.381439315E-1
2.349979734E1,6.445428729E-2,1.264205575E-2,7.565784454E-2,1.001912479E-1
2.350477338E1,2.149322629E-2,-1.142121851E-2,-5.703926086E-3,2.499875560E-2
2.350974943E1,-2.173089981E-2,-2.129241824E-2,-5.786800385E-2,6.537816876E-2
2.351472547E1,-2.221912146E-2,-2.899661660E-3,-4.784584045E-2,5.283296173E-2
2.351970151E1,-8.305460215E-3,2.468603849E-2,-4.670143127E-3,2.646113004E-2
2.352467755E1,-2.723172307E-2,3.294475377E-2,4.287719727E-2,6.054236192E-2
2.352965359E1,-2.649322152E-2,3.633838892E-2,6.152057648E-2,7.620466276E-2
2.353462964E1,-3.495094180E-2,3.495900333E-2,2.301502228E-2,5.452881346E-2
2.353960568E1,-7.657885551E-2,3.844459355E-2,-2.941799164E-2,9.059650168E-2
2.354458172E1,-8.013218641E-2,3.251104057E-2,-7.190895081E-2,1.124679166E-1
2.354955776E1,-6.502154469E-2,2.203121781E-2,-7.604885101E-2,1.024529335E-1
2.355453380E1,-5.509591103E-2,2.134381235E-2,-5.640506744E-2,8.168628631E-2
2.355950984E1,-6.915134192E-2,1.132167876E-2,-3.217411041E-2,7.710552431E-2
2.356448588E1,-5.945026875E-2,6.234630942E-3,-8.143424988E-3,6.032843813E-2
