"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.079355812E1,-7.739663124E-3,3.190658987E-2,2.696609497E-2,4.248650539E-2
2.079853385E1,2.081203461E-2,3.062111139E-2,-6.476402283E-3,3.758639427E-2
2.080350958E1,-2.955436707E-3,1.546527445E-2,-4.441642761E-2,4.712460463E-2
2.080848531E1,-2.652490139E-2,1.478348672E-2,-7.254505157E-2,7.864417576E-2
2.081346104E1,-3.116059303E-2,-1.902332902E-2,-9.566020966E-2,1.023901622E-1
2.081843676E1,-5.500614643E-2,-9.818390012E-3,-7.581329346E-2,9.417925670E-2
2.082341249E1,-4.551458359E-2,-2.438804507E-2,-6.086826324E-2,7.982042052E-2
2.082838822E1,-3.600215912E-2,-1.988033950E-2,-2.706623077E-2,4.923377101E-2
2.083336395E1,-5.960392952E-2,8.281230927E-3,2.542400360E-2,6.532677215E-2
2.083833968E1,-4.476654530E-2,2.191799879E-2,4.420471191E-2,6.662205944E-2
2.084331541E1,-4.419612885E-2,2.579076588E-2,8.181381226E-2,9.649850406E-2
2.084829114E1,-6.247103214E-2,3.432857990E-2,7.160663605E-2,1.010375751E-1
2.085326687E1,-6.165206432E-2,2.845394611E-2,7.573890686E-2,1.017201361E-1
2.085824260E1,-4.669761658E-2,2.728094161E-2,8.460044861E-2,1.004099252E-1
2.086321833E1,-4.611325264E-2,1.651836932E-2,1.028871536E-1,1.139519854E-1
2.086819406E1,-4.558622837E-2,1.519547403E-2,1.067857742E-1,1.170991385E-1
2.087316978E1,-5.450928211E-2,4.284203053E-3,8.215713501E-2,9.868845457E-2
2.087814551E1,-4.911267757E-2,1.720622182E-2,4.823684692E-2,7.095704735E-2
2.088312124E1,-4.391443729E-2,1.572386920E-2,1.461982727E-2,4.888207458E-2
2.088809697E1,-1.986896992E-2,9.562969208E-3,-1.395606995E-2,2.609594286E-2
2.089307270E1,8.724570274E-3,3.504559398E-3,-9.055137634E-3,1.305356582E-2
2.089804843E1,4.188060760E-2,6.987169385E-3,5.464553833E-4,4.246297732E-2
2.090302416E1,1.793289185E-2,9.884387255E-4,-4.218578339E-2,4.584981942E-2
2.090799989E1,3.237843513E-2,-4.762187600E-3,-9.883785248E-2,1.041151409E-1
2.091297562E1,5.165660381E-2,-5.409508944E-3,-1.360569000E-1,1.456336072E-1
2.091795135E1,3.758668900E-2,3.797054291E-3,-1.112499237E-1,1.174892435E-1
2.092292708E1,2.823030949E-2,-1.171663404E-3,-5.339431763E-2,6.040924038E-2
2.092790281E1,1.864635944E-2,-6.105467677E-3,4.018783569E-3,2.002783257E-2
2.093287854E1,1.363515854E-2,-1.574666798E-2,3.249454498E-2,3.859754597E-2
2.093785426E1,1.811277866E-2,-1.586811244E-2,3.699779510E-2,4.414415687E-2
2.094282999E1,3.220224380E-2,-1.118244231E-2,3.669452667E-2,5.008512563E-2
2.094780572E1,3.683185577E-2,-2.078780532E-2,1.738071442E-2,4.572535055E-2
2.095278145E1,3.197705746E-2,-1.601651311E-2,7.717132568E-3,3.658708831E-2
2.095775718E1,2.701044083E-2,-2.083958685E-2,-6.593704224E-3,3.474664342E-2
2.096273291E1,2.673149109E-2,-3.042210639E-2,-1.602268219E-2,4.355230783E-2
2.096770864E1,4.534769058E-2,-3.043425083E-2,-2.061176300E-2,5.837380781E-2
2.097268437E1,2.576971054E-2,-3.994329274E-2,-2.990436554E-2,5.615884342E-2
2.097766010E1,3.494691849E-2,-4.451583326E-2,-4.388332367E-2,7.161489104E-2
2.098263583E1,3.460299969E-2,-4.420602322E-2,-5.300617218E-2,7.720877130E-2
2.098761156E1,2.961564064E-2,-4.859617352E-2,-3.832435608E-2,6.861071724E-2
2.099258729E1,2.477216721E-2,-3.880648315E-2,-2.377605438E-2,5.181606087E-2
2.099756301E1,1.026272774E-3,-2.909836173E-2,-4.607200623E-3,2.947870738E-2
2.100253874E1,5.969166756E-3,-2.432188392E-2,1.915264130E-2,3.152790284E-2
2.100751447E1,2.031552792E-2,-1.488132775E-2,1.898002625E-2,3.153436199E-2
2.101249020E1,-8.194088936E-3,-2.461570501E-2,3.305721283E-2,4.202208166E-2
2.101746593E1,-3.175497055E-3,-3.901745379E-2,3.276443481E-2,5.104854230E-2
2.102244166E1,-1.254761219E-2,-2.955019474E-2,3.248691559E-2,4.567336494E-2
2.102741739E1,-2.659034729E-2,-2.491036057E-2,-5.776405334E-3,3.689091340E-2
2.103239312E1,-3.571629524E-2,-3.925205767E-2,-1.523780823E-2,5.521384407E-2
2.103736885E1,-1.647961140E-2,-3.917761147E-2,-2.459430695E-2,4.910542502E-2
2.104234458E1,-2.589571476E-2,-3.909729421E-2,-1.013088226E-2,4.797729914E-2
2.104732031E1,-2.098774910E-2,-3.901764750E-2,4.212379456E-3,4.450400622E-2
2.105229604E1,-6.571173668E-3,-3.894515336E-2,8.932113647E-3,4.049306049E-2
2.105727171E1,-6.571531296E-3,-3.412476182E-2,1.361942291E-2,3.732523373E-2
2.106224739E1,-1.873254776E-3,-2.455140650E-2,-7.219314575E-4,2.463334792E-2
2.106722307E1,7.534384727E-3,-1.516008377E-2,2.304744720E-2,2.859685150E-2
2.107219874E1,2.618074417E-3,-1.544626057E-2,2.287769318E-2,2.772778614E-2
2.107717442E1,-2.307057381E-3,-1.109030843E-2,3.725051880E-3,1.192449019E-2
2.108215010E1,-2.623534203E-2,-2.587337792E-2,-1.013755798E-3,3.686126092E-2
2.108712578E1,-1.667320728E-2,-3.103624284E-2,-2.471351624E-2,4.303489393E-2
2.109210145E1,-1.663672924E-2,-2.665908635E-2,-2.922821045E-2,4.291591699E-2
2.109707713E1,-3.079378605E-2,-2.217149734E-2,-2.421855927E-2,4.501523261E-2
2.110205281E1,-2.098810673E-2,-1.292169094E-2,-1.451587677E-2,2.860387035E-2
2.110702848E1,-6.464362144E-3,-1.324595511E-2,-4.900932312E-3,1.553262509E-2
2.111200416E1,-6.203889847E-3,-4.076987505E-3,4.620552063E-3,8.744116749E-3
2.111697984E1,8.403301239E-3,3.117024899E-4,-1.964569092E-4,8.411374767E-3
2.112195551E1,3.945946693E-3,-3.354251385E-5,-4.981040955E-3,6.354713951E-3
2.112693119E1,-1.936614513E-2,-2.736598253E-4,-2.441406250E-4,1.936961723E-2
2.113190687E1,-1.394164562E-2,4.287853837E-3,4.446029663E-3,1.524868365E-2
2.113688255E1,-2.280676365E-2,-5.389466882E-3,-5.149841309E-3,2.399407608E-2
2.114185822E1,-3.634524345E-2,4.001393914E-3,-9.917259216E-3,3.788588003E-2
2.114683390E1,-4.977095127E-2,8.667781949E-3,-4.014968872E-4,5.052167094E-2
2.115180958E1,-4.419422150E-2,3.804758191E-3,1.379585266E-2,4.645353538E-2
2.115678525E1,-5.770778656E-2,8.575096726E-3,1.838207245E-2,6.116879516E-2
2.116176093E1,-6.171405315E-2,3.808706999E-3,1.344680786E-2,6.327675124E-2
2.116673661E1,-4.679632187E-2,8.534416556E-3,1.806354523E-2,5.088244955E-2
2.117171228E1,-3.690469265E-2,3.672629595E-3,1.316452026E-2,3.935415024E-2
2.117668796E1,-1.765227318E-2,-1.135751605E-3,3.564834595E-3,1.804440982E-2
2.118166364E1,-1.285684109E-2,8.341461420E-3,-1.544570923E-2,2.175886658E-2
2.118663932E1,-3.669452667E-2,3.545299172E-3,-1.054382324E-2,3.834357368E-2
2.119161499E1,1.445770264E-3,3.601625562E-3,8.555412292E-3,9.394521693E-3
2.119659067E1,1.281380653E-3,1.309689879E-2,8.502960205E-3,1.566751501E-2
2.120156635E1,1.061415672E-2,3.576606512E-3,-1.054477692E-2,1.538326225E-2
2.120654202E1,1.981794834E-2,1.307852566E-2,-5.683898926E-3,2.441527426E-2
2.121151770E1,3.839099407E-2,3.558382392E-3,-8.573532104E-4,3.856508221E-2
2.121649343E1,3.316783905E-2,8.318409324E-3,-8.316040039E-4,3.420516110E-2
2.122146916E1,3.278899193E-2,1.298117638E-2,1.818275452E-2,3.967671223E-2
2.122644489E1,2.291512489E-2,2.705740929E-2,8.548736572E-3,3.647310301E-2
2.123142062E1,1.317453384E-2,1.732498407E-2,-1.012802124E-3,2.178873983E-2
2.123639635E1,3.200495243E-2,2.192559838E-2,1.324748993E-2,4.099444882E-2
2.124137208E1,2.223980427E-2,1.223592460E-2,8.388519287E-3,2.673376144E-2
2.124634781E1,7.755160332E-3,1.687896252E-2,1.782226562E-2,2.574247539E-2
2.125132354E1,-1.135849953E-2,1.663900912E-2,2.717971802E-2,3.383207365E-2
2.125629926E1,-6.519198418E-3,3.059540689E-2,1.271152496E-2,3.376628108E-2
2.126127499E1,3.130435944E-3,3.493851423E-2,2.209377289E-2,4.145641333E-2
2.126625072E1,-1.094293594E-2,2.976134419E-2,3.138446808E-2,4.461468695E-2
2.127122645E1,1.298677921E-2,3.407317400E-2,1.686954498E-2,4.017734646E-2
2.127620218E1,-6.070613861E-3,2.880094945E-2,-2.264976501E-3,2.952079201E-2
2.128117791E1,1.766371727E-2,2.357912064E-2,-1.647853851E-2,3.375683737E-2
2.128615364E1,2.220630646E-2,1.834967732E-2,-2.107524872E-2,3.569309195E-2
2.129112937E1,2.201247215E-2,1.322141290E-2,-6.647109985E-3,2.652430509E-2
2.129610510E1,2.672207355E-2,-1.361116767E-3,-1.856803894E-3,2.682106587E-2
2.130108083E1,3.629553318E-2,-6.382718682E-3,-1.611804962E-2,4.022308231E-2
2.130605656E1,1.745164394E-2,-1.865476370E-3,-2.553081512E-2,3.098164617E-2
2.131103228E1,1.295912266E-2,-6.882861257E-3,-3.960704803E-2,4.223778987E-2
2.131600801E1,-1.095175743E-3,-1.660692692E-2,-2.031421661E-2,2.626131810E-2
2.132098374E1,3.809332848E-3,-1.206205785E-2,2.258110046E-2,2.588262650E-2
2.132595947E1,-1.517176628E-2,-7.555067539E-3,6.513214111E-2,6.730124325E-2
2.133093520E1,-1.020085812E-2,1.611724496E-3,5.983829498E-2,6.072295043E-2
2.133591093E1,-1.941478252E-2,6.004720926E-3,5.457401276E-2,5.823498366E-2
2.134088666E1,-4.279851913E-2,1.996681094E-2,3.035736084E-2,5.614228475E-2
2.134586239E1,-1.865589619E-2,2.911517024E-2,6.361007690E-3,3.515960778E-2
2.135083812E1,-2.810728550E-2,1.449593902E-2,-3.166294098E-2,4.475146453E-2
2.135581385E1,-1.874291897E-2,-4.614889622E-5,-5.984020233E-2,6.270684936E-2
2.136078958E1,-9.660959244E-3,-4.918918014E-3,-8.300971985E-2,8.371465509E-2
2.136576531E1,-7.556676865E-4,-3.344887495E-2,-8.697986603E-2,9.319278600E-2
2.137074104E1,1.302969456E-2,-3.785166144E-2,-6.720352173E-2,7.822297966E-2
2.137571676E1,1.751124859E-2,-5.636745691E-2,-1.914215088E-2,6.205123662E-2
2.138069249E1,3.268122673E-3,-5.098646879E-2,6.171894073E-2,8.012195873E-2
2.138566822E1,1.773941517E-2,-2.682258189E-2,8.016681671E-2,8.637624819E-2
2.139064395E1,-1.554965973E-2,-2.669836581E-2,-2.497863770E-2,3.973068078E-2
2.139561968E1,-2.992618084E-2,-3.106158972E-2,-1.956872940E-1,2.003844198E-1
2.140059541E1,-2.993750572E-2,-3.472402692E-2,-3.697385788E-1,3.725703007E-1
2.140557114E1,-1.529431343E-2,-4.213379323E-2,-2.432584763E-1,2.473537120E-1
2.141054687E1,1.403439045E-2,-2.548423409E-2,1.527547836E-1,1.555005924E-1
2.141552260E1,-8.757114410E-3,-4.991069436E-3,4.077348709E-1,4.078594400E-1
2.142049833E1,-1.251661777E-2,-9.581446648E-5,4.706974030E-1,4.708638020E-1
2.142547406E1,-4.055035114E-2,8.490920067E-3,3.955249786E-1,3.976888676E-1
2.143044978E1,-3.087151051E-2,1.643021405E-2,2.023439407E-1,2.053437909E-1
2.143542551E1,-2.627897263E-2,3.112107515E-4,5.829620361E-2,6.394629473E-2
2.144040124E1,-1.702976227E-2,-2.071611583E-2,1.518154144E-2,3.081638296E-2
2.144537697E1,1.485824585E-3,-3.253166378E-2,-7.502746582E-2,8.179020388E-2
2.145035270E1,1.918077469E-2,-4.449790716E-2,-2.546148300E-1,2.591846398E-1
2.145532843E1,3.126525879E-2,-4.671972990E-2,-3.139066696E-1,3.189006849E-1
2.146030416E1,4.774248600E-2,-2.957029641E-2,-2.017335892E-1,2.094043658E-1
2.146527989E1,7.408976555E-2,-7.552698255E-3,-1.000623703E-1,1.247349773E-1
2.147025562E1,1.060894728E-1,1.444149017E-2,-4.212188721E-2,1.150555790E-1
2.147523135E1,1.294498444E-1,2.221144736E-2,-2.279949188E-2,1.333057667E-1
2.148020708E1,1.251978874E-1,2.537268400E-2,5.717277527E-3,1.278709168E-1
2.148518281E1,1.027029753E-1,3.361377120E-2,1.490402222E-2,1.090867390E-1
2.149015854E1,4.746425152E-2,2.309232950E-2,2.250671387E-4,5.278410281E-2
2.149513426E1,-7.313966751E-3,1.791813970E-2,-6.182956696E-2,6.478772407E-2
2.150010999E1,-3.814780712E-2,8.492141962E-3,-1.375923157E-1,1.430350202E-1
2.150508572E1,-7.867920399E-2,4.442483187E-3,-1.746921539E-1,1.916442053E-1
2.151006145E1,-7.205116749E-2,-8.668109775E-3,-1.401815414E-1,1.578523722E-1
2.151503718E1,-8.518517017E-2,-2.158021927E-2,-8.212757111E-2,1.202794954E-1
2.152001291E1,-9.871804714E-2,-2.015212178E-2,-1.024818420E-2,1.012738176E-1
2.152498864E1,-1.028940678E-1,-2.359943092E-2,6.106758118E-2,1.219564340E-1
2.152996437E1,-9.743499756E-2,-1.762956381E-2,1.127843857E-1,1.500823038E-1
2.153494010E1,-9.191787243E-2,-1.651529968E-2,1.355676651E-1,1.646215120E-1
2.153991583E1,-1.147857904E-1,-5.906760693E-3,1.201543808E-1,1.662761039E-1
2.154489156E1,-1.043285131E-1,-2.243965864E-4,1.048851013E-1,1.479370592E-1
2.154986728E1,-8.471560478E-2,5.199849606E-3,9.452819824E-2,1.270407509E-1
2.155484301E1,-6.082701683E-2,1.028497517E-2,9.854984283E-2,1.162659805E-1
2.155981874E1,-3.734350204E-2,-3.864377737E-3,1.120653152E-1,1.181867397E-1
2.156479447E1,-1.400578022E-2,-8.596941829E-3,8.747863770E-2,8.900888350E-2
2.156977020E1,9.238600731E-3,-3.888934851E-3,7.258319855E-2,7.327207018E-2
2.157474593E1,1.355218887E-2,-2.296908200E-2,4.828453064E-2,5.516009835E-2
2.157972166E1,3.227853775E-2,-2.763834596E-2,3.365802765E-2,5.420927035E-2
2.158469739E1,4.155516624E-2,-2.756491303E-2,2.387905121E-2,5.528892619E-2
2.158967312E1,1.746129990E-2,-3.233006597E-2,9.441375732E-3,3.793770862E-2
2.159464885E1,3.160607815E-2,-2.290588617E-2,9.365081787E-3,4.014135715E-2
2.159962458E1,3.143858910E-2,-1.366254687E-2,-9.707450867E-3,3.562702168E-2
2.160460031E1,3.137087822E-2,-2.347099781E-2,-2.388668060E-2,4.588674371E-2
2.160957604E1,4.565036297E-2,-1.409502327E-2,-2.846527100E-2,5.561381998E-2
2.161455176E1,4.556536674E-2,-2.843736112E-2,-2.825927734E-2,6.069162142E-2
2.161952749E1,5.022954941E-2,-1.891767979E-2,4.348754883E-4,5.367564959E-2
2.162450322E1,5.010628700E-2,-1.417468488E-2,-9.099006653E-3,5.286164593E-2
2.162947895E1,4.043591022E-2,-2.376784384E-2,4.482269287E-4,4.690601394E-2
2.163445468E1,4.974043369E-2,-1.904840767E-2,-9.064674377E-3,5.402888950E-2
2.163943041E1,4.472315311E-2,-9.626179934E-3,-2.324676514E-2,5.131506459E-2
2.164440614E1,2.545237541E-2,-9.734734893E-3,-2.306079865E-2,3.569858417E-2
2.164938187E1,4.433012009E-2,-4.940465093E-3,-1.338291168E-2,4.656898182E-2
2.165435760E1,3.456079960E-2,4.607081413E-3,-1.328372955E-2,3.731127898E-2
2.165933333E1,4.381692410E-2,9.371250868E-3,-8.432388306E-3,4.559438949E-2
2.166430906E1,1.500928402E-2,4.592314363E-3,1.127243042E-3,1.573653821E-2
2.166928479E1,1.493394375E-2,-4.850596189E-3,1.109123230E-3,1.574106456E-2
2.167426051E1,1.965892315E-2,-4.717797041E-3,-8.412361145E-3,2.189745849E-2
2.167923624E1,3.384149075E-2,-2.352896333E-2,-1.785564423E-2,4.491862244E-2
2.168421197E1,1.451432705E-2,-8.950337768E-3,-1.770401001E-2,2.458060630E-2
2.168918770E1,1.413881779E-2,-3.996595740E-3,-2.702522278E-2,3.076104049E-2
2.169416343E1,1.351082325E-2,-3.781512380E-3,-6.472873688E-2,6.623180172E-2
2.169913916E1,2.932190895E-3,1.020416617E-3,-1.447925568E-1,1.448258385E-1
2.170411489E1,-2.205801010E-2,-3.670021892E-3,-1.719245911E-1,1.733726907E-1
2.170909062E1,-2.304863930E-2,1.444041729E-3,-9.912490845E-2,1.017795289E-1
2.171406635E1,1.885783672E-2,-2.668440342E-3,1.577758789E-2,2.473198050E-2
2.171904208E1,8.592844009E-3,7.537022233E-3,1.106767654E-1,1.112654038E-1
2.172401781E1,1.761174202E-2,1.260228455E-2,1.192932129E-1,1.212429861E-1
2.172899354E1,1.695632935E-2,2.191378176E-2,8.512592316E-2,8.952180589E-2
2.173396921E1,1.620268822E-2,1.649965346E-2,7.026004791E-2,7.396783086E-2
2.173894489E1,1.075804234E-2,2.997121215E-2,6.501293182E-2,7.239261245E-2
2.174392057E1,9.655952454E-4,1.975432038E-2,4.076671600E-2,4.531104371E-2
2.174889624E1,-1.313591003E-2,9.878188372E-3,-2.324104309E-3,1.659916259E-2
2.175387192E1,-4.121339321E-2,2.953410149E-4,-5.457687378E-2,6.839054144E-2
2.175884760E1,-5.976557732E-2,3.980994225E-4,-7.787990570E-2,9.817006890E-2
2.176382328E1,-4.992771149E-2,9.945854545E-3,-8.670902252E-2,1.005492466E-1
2.176879895E1,-5.921840668E-2,3.242492676E-4,-3.847408295E-2,7.061996804E-2
2.177377463E1,-4.448580742E-2,2.862960100E-4,-4.912376404E-3,4.475712758E-2
2.177875031E1,-5.331063271E-2,-9.305924177E-3,3.308105469E-2,6.342696559E-2
2.178372598E1,-4.756069183E-2,-9.321212769E-3,3.273773193E-2,5.848643866E-2
2.178870166E1,-3.690683842E-2,-9.381070733E-3,4.661750793E-2,6.019394701E-2
2.179367734E1,-2.634060383E-2,-9.983778000E-7,6.513214111E-2,7.025683751E-2
2.179865301E1,-4.910314083E-2,9.205073118E-3,7.874584198E-2,9.325641769E-2
2.180362869E1,-5.743038654E-2,8.837372065E-3,8.275032043E-2,1.011136191E-1
2.180860437E1,-5.619120598E-2,2.256478369E-2,1.009702682E-1,1.177353650E-1
2.181358005E1,-5.031597614E-2,2.182996273E-2,1.000595093E-1,1.141058724E-1
2.181855572E1,-4.928934574E-2,3.529557586E-2,9.916400909E-2,1.162270105E-1
2.182353140E1,-4.847729206E-2,2.950784564E-2,7.456398010E-2,9.370457795E-2
2.182850708E1,-4.307687283E-2,3.791147470E-2,6.443595886E-2,8.628377415E-2
2.183348275E1,-4.726958275E-2,1.775400341E-2,5.439949036E-2,7.422211693E-2
2.183845843E1,-2.773475647E-2,1.680323482E-2,4.919910431E-2,5.892467464E-2
2.184343411E1,-3.205525875E-2,6.318598986E-3,3.454113007E-2,4.754528339E-2
2.184840978E1,-2.684283257E-2,1.496642828E-2,-1.323509216E-2,3.346190820E-2
2.185338546E1,-1.702642441E-2,1.424348354E-2,-9.859371185E-2,1.010618423E-1
2.185836114E1,-1.684129238E-2,9.040296078E-3,-1.642475128E-1,1.653559843E-1
2.186333682E1,-2.161085606E-2,8.884757757E-3,-1.343650818E-1,1.363816088E-1
2.186831249E1,1.154518127E-2,1.363247633E-2,-5.723857880E-2,5.996157540E-2
2.187328817E1,3.477585316E-2,8.837223053E-3,1.926422119E-2,4.072550420E-2
2.187826385E1,3.407037258E-2,8.625894785E-3,4.765033722E-2,5.920938258E-2
2.188323952E1,4.297137260E-2,3.661423922E-3,2.355289459E-2,4.913943154E-2
2.188821525E1,6.144857407E-2,-1.075868309E-2,-1.935577393E-2,6.531709195E-2
2.189319098E1,7.042825222E-2,-1.556162536E-2,-1.918983459E-2,7.463613499E-2
2.189816671E1,6.524240971E-2,-1.553128660E-2,-5.245208740E-5,6.706560697E-2
2.190314244E1,5.540239811E-2,-2.024969459E-2,1.891899109E-2,6.194678419E-2
2.190811817E1,4.079484940E-2,-2.028897405E-2,1.400661469E-2,4.766599899E-2
2.191309390E1,4.050219059E-2,-3.466930985E-2,-9.850502014E-3,5.421642628E-2
2.191806963E1,2.591657639E-2,-2.994221449E-2,-4.774761200E-2,6.203256880E-2
2.192304536E1,1.954197884E-3,-3.474509716E-2,-7.583236694E-2,8.343613451E-2
2.192802109E1,2.567780018E-2,-4.410941899E-2,-8.944129944E-2,1.029793004E-1
2.193299682E1,1.136922836E-2,-4.379646480E-2,-7.921695709E-2,9.122892071E-2
2.193797254E1,3.522026539E-2,-4.813875258E-2,-6.908607483E-2,9.127262640E-2
2.194294828E1,3.038012981E-2,-3.809072077E-2,-4.479694366E-2,6.618626336E-2
2.194792400E1,2.083325386E-2,-2.813279629E-2,-1.716613770E-3,3.504890093E-2
2.195289973E1,1.616680622E-2,-1.831543446E-2,1.725769043E-2,2.991067772E-2
2.195787546E1,1.153802872E-2,-1.342420280E-2,3.132820129E-2,3.598321169E-2
2.196285119E1,6.845474243E-3,-1.801961660E-2,1.680183411E-2,2.557085703E-2
2.196782692E1,-2.557873726E-3,-2.257028222E-2,7.144927979E-3,2.381197920E-2
2.197280265E1,7.060050964E-3,-2.708300948E-2,-2.616786957E-2,3.831567721E-2
2.197777838E1,1.184809208E-2,-3.150060773E-2,-1.646804810E-2,3.746814889E-2
2.198275411E1,2.403140068E-3,-3.588782251E-2,-1.635265350E-2,3.951101319E-2
2.198772984E1,2.585053444E-3,-3.548996150E-2,1.224708557E-2,3.763257862E-2
2.199270557E1,-6.784200668E-3,-3.034050763E-2,2.636909485E-2,4.076641933E-2
2.199768130E1,-1.122438908E-2,-2.058774233E-2,2.611827850E-2,3.509995037E-2
2.200265702E1,-1.578104496E-2,-1.571586728E-2,2.114105225E-2,3.070788098E-2
2.200763275E1,8.138895035E-3,-2.042631805E-2,1.621246338E-2,2.731885888E-2
2.201260848E1,3.368496895E-3,-1.554939151E-2,1.827239990E-3,1.601465434E-2
2.201758421E1,-1.085937023E-2,-2.015896142E-2,1.130294800E-2,2.553558851E-2
2.202255994E1,-1.542031765E-2,-1.523311436E-2,1.699447632E-3,2.174217312E-2
2.202753567E1,-2.484524250E-2,-1.979418099E-2,-1.255416870E-2,3.415703189E-2
2.203251140E1,-1.999711990E-2,-1.007173955E-2,-2.940177917E-3,2.258250182E-2
2.203748713E1,-2.468645573E-2,-1.942433417E-2,-2.902984619E-3,3.154604847E-2
2.204246286E1,-1.514244080E-2,-1.445350051E-2,1.138496399E-2,2.382886055E-2
2.204743859E1,-4.836189747E-2,-9.632751346E-3,3.029823303E-2,5.787612591E-2
2.205241432E1,-3.371596336E-2,-9.504809976E-3,1.105117798E-2,3.673194976E-2
2.205739005E1,-4.283237457E-2,1.190751791E-4,1.569461823E-2,4.561740382E-2
2.206236578E1,-4.237580299E-2,-4.633888602E-3,6.054878235E-3,4.305627891E-2
2.206734150E1,-2.308380604E-2,4.955798388E-3,1.550674438E-2,2.824679026E-2
2.207231723E1,-3.244090080E-2,9.653136134E-3,2.013301849E-2,3.938189325E-2
2.207729296E1,-1.787531376E-2,9.460553527E-3,1.996135712E-2,2.841627514E-2
2.208226869E1,-2.247619629E-2,1.406922936E-2,1.504802704E-2,3.048878043E-2
2.208724442E1,-1.749181747E-2,9.148895741E-3,5.420684814E-3,2.047070579E-2
2.209222015E1,-1.254761219E-2,9.062811732E-3,5.370140076E-3,1.638339197E-2
2.209719588E1,-1.244568825E-2,4.235342145E-3,5.769729614E-4,1.315926202E-2
2.210217161E1,-1.714301109E-2,1.373833418E-2,-4.170417786E-3,2.236106079E-2
2.210714734E1,-1.240634918E-2,1.841364801E-2,-4.117965698E-3,2.258179742E-2
2.211212307E1,-2.665460110E-2,1.346349716E-2,1.492404938E-2,3.338354033E-2
2.211709880E1,-7.490992546E-3,1.803880930E-2,1.955699921E-2,2.764036592E-2
2.212207453E1,-3.117358685E-2,1.783390343E-2,1.939582825E-2,4.081713833E-2
2.212705025E1,-1.667094231E-2,1.763069630E-2,4.990577698E-3,2.477231590E-2
2.213202598E1,-7.037639618E-3,7.983341813E-3,-9.296417236E-3,1.413101169E-2
2.213700171E1,7.211565971E-3,1.741674542E-2,-1.870918274E-2,2.655905163E-2
2.214197744E1,2.603924274E-2,-1.770570874E-3,-9.041786194E-3,2.762120529E-2
2.214695317E1,2.101862431E-2,2.944469452E-3,5.388259888E-4,2.123070422E-2
2.215192890E1,3.508508205E-2,2.871736884E-3,-1.845741272E-2,3.974777905E-2
2.215690463E1,2.539539337E-2,-2.006426454E-3,-1.356410980E-2,2.886064494E-2
2.216188036E1,2.053368092E-2,-6.786420941E-3,-2.295970917E-2,3.154101784E-2
2.216685609E1,6.216764450E-3,2.712532878E-3,-2.752780914E-2,2.835112469E-2
2.217183182E1,1.096189022E-2,-6.810531020E-3,-1.305866241E-2,1.835960332E-2
2.217680755E1,2.041602135E-2,2.739772201E-3,-2.720069885E-2,3.412035019E-2
2.218178328E1,1.554453373E-2,-6.828263402E-3,-7.985115051E-3,1.876218997E-2
2.218675900E1,6.016373634E-3,2.728581429E-3,-3.182411194E-3,7.332779100E-3
2.219173473E1,-1.767671108E-2,-1.149198413E-2,1.579284668E-3,2.114298829E-2
2.219671046E1,1.614212990E-3,-6.593659520E-3,1.579189301E-2,1.718912197E-2
2.220168619E1,-2.997040749E-3,-1.793652773E-3,2.038955688E-2,2.068655296E-2
2.220666192E1,1.142442226E-2,-1.602767408E-2,2.494907379E-2,3.177829516E-2
2.221163765E1,1.981735229E-3,3.102838993E-3,1.522541046E-2,1.566422702E-2
2.221661338E1,1.156055927E-2,-1.617446542E-3,1.983356476E-2,2.301375578E-2
2.222158911E1,2.169132233E-3,-6.304770708E-3,1.964187622E-2,2.074267509E-2
2.222656484E1,-7.145404816E-3,3.298863769E-3,3.844547272E-2,3.924275327E-2
2.223154057E1,-6.936311722E-3,8.073955774E-3,2.860832214E-2,3.052437187E-2
2.223651630E1,-2.107667923E-2,1.275810599E-2,9.369850159E-3,2.635886507E-2
2.224149203E1,-2.570462227E-2,1.255244017E-2,9.301185608E-3,3.007995036E-2
2.224646775E1,2.894520760E-3,7.599994540E-3,-1.925086975E-2,2.089818541E-2
2.225144348E1,-6.784081459E-3,2.688825130E-3,-1.906871796E-2,2.041738343E-2
2.225641921E1,7.411956787E-3,-6.878793240E-3,-3.314113617E-2,3.464952823E-2
2.226139494E1,7.346272469E-3,-1.636669040E-2,-4.710865021E-2,5.040893966E-2
2.226637067E1,1.202964783E-2,-3.047284484E-2,-4.671573639E-2,5.705845008E-2
2.227134640E1,-7.017493248E-3,-2.546747029E-2,-4.158401489E-2,4.926527732E-2
2.227632213E1,1.213347912E-2,-2.525229752E-2,-1.750755310E-2,3.303655946E-2
2.228129786E1,1.207947731E-2,-2.509006858E-2,3.011894226E-2,4.101921496E-2
2.228627359E1,1.672339439E-2,-1.068368554E-2,6.785774231E-2,7.069997347E-2
2.229124932E1,-2.412676811E-3,-1.203373075E-3,7.204341888E-2,7.209385078E-2
2.229622504E1,-2.294182777E-3,8.102014661E-3,4.769325256E-2,4.843090187E-2
2.230120078E1,2.571940422E-3,7.935151458E-3,1.879501343E-2,2.056292868E-2
2.230617650E1,-2.109503746E-2,1.732419431E-2,-1.936054230E-2,3.346578719E-2
